"Subject" "Activity" "Variable" "Measurements"
"5801" 11 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.490485807222222
"5802" 12 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.329827968269231
"5803" 13 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.451225931090909
"5804" 14 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.337086266574074
"5805" 15 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.313363553125
"5806" 16 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.493067129607843
"5807" 17 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.390912450416667
"5808" 18 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.579330320344828
"5809" 19 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.284060693125
"5810" 20 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.239444370019608
"5811" 21 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.404183875893617
"5812" 22 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.0876501605595238
"5813" 23 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.362708849411765
"5814" 24 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.441068689830508
"5815" 25 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.674513059846154
"5816" 26 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.334531344727273
"5817" 27 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.464610567058824
"5818" 28 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.325362338235294
"5819" 29 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.254485176020408
"5820" 30 "WALKING_UPSTAIRS" "tBodyAccJerkMagstd" -0.561837706461538
"5821" 1 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0257877197081633
"5822" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.22961718512766
"5823" 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0926324494530612
"5824" 4 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.216858921977778
"5825" 5 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0292570509829787
"5826" 6 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.209502174375
"5827" 7 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.0901836280510638
"5828" 8 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.2534082561
"5829" 9 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.039907818552381
"5830" 10 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.110877231263158
"5831" 11 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.127017223413043
"5832" 12 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.0655781271934783
"5833" 13 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0433959844
"5834" 14 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.194708838913556
"5835" 15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.159631710516667
"5836" 16 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0783498875595745
"5837" 17 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.206576683876087
"5838" 18 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.3825173332
"5839" 19 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.450612065720513
"5840" 20 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.0467185842571111
"5841" 21 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.0952339404955556
"5842" 22 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0337640982530556
"5843" 23 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" 0.292087200087037
"5844" 24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.143501970018182
"5845" 25 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.482976929827586
"5846" 26 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.111303956316
"5847" 27 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0386367422818182
"5848" 28 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0418872609934783
"5849" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.0307693372041667
"5850" 30 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.125283184512903
"5851" 1 "SITTING" "tBodyAccJerkMagstd" -0.984120024042553
"5852" 2 "SITTING" "tBodyAccJerkMagstd" -0.984475868043478
"5853" 3 "SITTING" "tBodyAccJerkMagstd" -0.966550084230769
"5854" 4 "SITTING" "tBodyAccJerkMagstd" -0.9625491104
"5855" 5 "SITTING" "tBodyAccJerkMagstd" -0.965757731590909
"5856" 6 "SITTING" "tBodyAccJerkMagstd" -0.948181827818182
"5857" 7 "SITTING" "tBodyAccJerkMagstd" -0.970243274166667
"5858" 8 "SITTING" "tBodyAccJerkMagstd" -0.980667377391304
"5859" 9 "SITTING" "tBodyAccJerkMagstd" -0.9517802432
"5860" 10 "SITTING" "tBodyAccJerkMagstd" -0.985209856296296
"5861" 11 "SITTING" "tBodyAccJerkMagstd" -0.974511726792453
"5862" 12 "SITTING" "tBodyAccJerkMagstd" -0.972745892745098
"5863" 13 "SITTING" "tBodyAccJerkMagstd" -0.988813098163265
"5864" 14 "SITTING" "tBodyAccJerkMagstd" -0.973343388888889
"5865" 15 "SITTING" "tBodyAccJerkMagstd" -0.984639018474576
"5866" 16 "SITTING" "tBodyAccJerkMagstd" -0.983615334057971
"5867" 17 "SITTING" "tBodyAccJerkMagstd" -0.99144649921875
"5868" 18 "SITTING" "tBodyAccJerkMagstd" -0.991159350526316
"5869" 19 "SITTING" "tBodyAccJerkMagstd" -0.984205184931507
"5870" 20 "SITTING" "tBodyAccJerkMagstd" -0.972537871515151
"5871" 21 "SITTING" "tBodyAccJerkMagstd" -0.986520865058824
"5872" 22 "SITTING" "tBodyAccJerkMagstd" -0.968576776774194
"5873" 23 "SITTING" "tBodyAccJerkMagstd" -0.973668776323529
"5874" 24 "SITTING" "tBodyAccJerkMagstd" -0.985418456176471
"5875" 25 "SITTING" "tBodyAccJerkMagstd" -0.988311804923077
"5876" 26 "SITTING" "tBodyAccJerkMagstd" -0.989986111666667
"5877" 27 "SITTING" "tBodyAccJerkMagstd" -0.989200539571429
"5878" 28 "SITTING" "tBodyAccJerkMagstd" -0.970301646111111
"5879" 29 "SITTING" "tBodyAccJerkMagstd" -0.990531729333333
"5880" 30 "SITTING" "tBodyAccJerkMagstd" -0.98605764
"5881" 1 "STANDING" "tBodyAccJerkMagstd" -0.993096209433962
"5882" 2 "STANDING" "tBodyAccJerkMagstd" -0.976675280185185
"5883" 3 "STANDING" "tBodyAccJerkMagstd" -0.948770043278689
"5884" 4 "STANDING" "tBodyAccJerkMagstd" -0.958159482142857
"5885" 5 "STANDING" "tBodyAccJerkMagstd" -0.942962047678571
"5886" 6 "STANDING" "tBodyAccJerkMagstd" -0.956099145964912
"5887" 7 "STANDING" "tBodyAccJerkMagstd" -0.968566356037736
"5888" 8 "STANDING" "tBodyAccJerkMagstd" -0.979932239074074
"5889" 9 "STANDING" "tBodyAccJerkMagstd" -0.963764177777778
"5890" 10 "STANDING" "tBodyAccJerkMagstd" -0.952058214545455
"5891" 11 "STANDING" "tBodyAccJerkMagstd" -0.988853960638298
"5892" 12 "STANDING" "tBodyAccJerkMagstd" -0.962678857213115
"5893" 13 "STANDING" "tBodyAccJerkMagstd" -0.981865616666667
"5894" 14 "STANDING" "tBodyAccJerkMagstd" -0.970437182833333
"5895" 15 "STANDING" "tBodyAccJerkMagstd" -0.979994800566038
"5896" 16 "STANDING" "tBodyAccJerkMagstd" -0.986761550641026
"5897" 17 "STANDING" "tBodyAccJerkMagstd" -0.990363248205128
"5898" 18 "STANDING" "tBodyAccJerkMagstd" -0.986015285890411
"5899" 19 "STANDING" "tBodyAccJerkMagstd" -0.979640838082192
"5900" 20 "STANDING" "tBodyAccJerkMagstd" -0.938454372328767
"5901" 21 "STANDING" "tBodyAccJerkMagstd" -0.97160651494382
"5902" 22 "STANDING" "tBodyAccJerkMagstd" -0.958825095396825
"5903" 23 "STANDING" "tBodyAccJerkMagstd" -0.974811528235294
"5904" 24 "STANDING" "tBodyAccJerkMagstd" -0.973108343043478
"5905" 25 "STANDING" "tBodyAccJerkMagstd" -0.982637080945946
"5906" 26 "STANDING" "tBodyAccJerkMagstd" -0.982626252972973
"5907" 27 "STANDING" "tBodyAccJerkMagstd" -0.98415908975
"5908" 28 "STANDING" "tBodyAccJerkMagstd" -0.954068391518987
"5909" 29 "STANDING" "tBodyAccJerkMagstd" -0.990495689538462
"5910" 30 "STANDING" "tBodyAccJerkMagstd" -0.950762271186441
"5911" 1 "LAYING" "tBodyAccJerkMagstd" -0.9282456284
"5912" 2 "LAYING" "tBodyAccJerkMagstd" -0.98551807625
"5913" 3 "LAYING" "tBodyAccJerkMagstd" -0.976121297903226
"5914" 4 "LAYING" "tBodyAccJerkMagstd" -0.960786430740741
"5915" 5 "LAYING" "tBodyAccJerkMagstd" -0.977477145384615
"5916" 6 "LAYING" "tBodyAccJerkMagstd" -0.950341934385965
"5917" 7 "LAYING" "tBodyAccJerkMagstd" -0.967310932307692
"5918" 8 "LAYING" "tBodyAccJerkMagstd" -0.962954517222222
"5919" 9 "LAYING" "tBodyAccJerkMagstd" -0.9550268052
"5920" 10 "LAYING" "tBodyAccJerkMagstd" -0.967556980689655
"5921" 11 "LAYING" "tBodyAccJerkMagstd" -0.976504858596491
"5922" 12 "LAYING" "tBodyAccJerkMagstd" -0.962580915166667
"5923" 13 "LAYING" "tBodyAccJerkMagstd" -0.980066243387097
"5924" 14 "LAYING" "tBodyAccJerkMagstd" -0.966450909019608
"5925" 15 "LAYING" "tBodyAccJerkMagstd" -0.973644462777778
"5926" 16 "LAYING" "tBodyAccJerkMagstd" -0.987891003571429
"5927" 17 "LAYING" "tBodyAccJerkMagstd" -0.980126745352113
"5928" 18 "LAYING" "tBodyAccJerkMagstd" -0.989526277538462
"5929" 19 "LAYING" "tBodyAccJerkMagstd" -0.980668287831325
"5930" 20 "LAYING" "tBodyAccJerkMagstd" -0.980161687058824
"5931" 21 "LAYING" "tBodyAccJerkMagstd" -0.978552618777778
"5932" 22 "LAYING" "tBodyAccJerkMagstd" -0.959849821805556
"5933" 23 "LAYING" "tBodyAccJerkMagstd" -0.986685651527778
"5934" 24 "LAYING" "tBodyAccJerkMagstd" -0.983605927361111
"5935" 25 "LAYING" "tBodyAccJerkMagstd" -0.961931605342466
"5936" 26 "LAYING" "tBodyAccJerkMagstd" -0.989101949473684
"5937" 27 "LAYING" "tBodyAccJerkMagstd" -0.988586771351351
"5938" 28 "LAYING" "tBodyAccJerkMagstd" -0.973312647875
"5939" 29 "LAYING" "tBodyAccJerkMagstd" -0.994646916811594
"5940" 30 "LAYING" "tBodyAccJerkMagstd" -0.969642290285714
"5941" 1 "WALKING" "tBodyGyroMagstd" -0.186978364526316
"5942" 2 "WALKING" "tBodyGyroMagstd" -0.553019916271186
"5943" 3 "WALKING" "tBodyGyroMagstd" -0.561510683275862
"5944" 4 "WALKING" "tBodyGyroMagstd" -0.553116111166667
"5945" 5 "WALKING" "tBodyGyroMagstd" -0.492176823571429
"5946" 6 "WALKING" "tBodyGyroMagstd" -0.36560291677193
"5947" 7 "WALKING" "tBodyGyroMagstd" -0.19828316695614
"5948" 8 "WALKING" "tBodyGyroMagstd" -0.238746703958333
"5949" 9 "WALKING" "tBodyGyroMagstd" -0.489725811538462
"5950" 10 "WALKING" "tBodyGyroMagstd" -0.402025135660377
"5951" 11 "WALKING" "tBodyGyroMagstd" -0.558362783220339
"5952" 12 "WALKING" "tBodyGyroMagstd" -0.4132083408
"5953" 13 "WALKING" "tBodyGyroMagstd" -0.253240071964912
"5954" 14 "WALKING" "tBodyGyroMagstd" -0.201401930542373
"5955" 15 "WALKING" "tBodyGyroMagstd" -0.425798469148148
"5956" 16 "WALKING" "tBodyGyroMagstd" -0.665078404313725
"5957" 17 "WALKING" "tBodyGyroMagstd" -0.522494763606557
"5958" 18 "WALKING" "tBodyGyroMagstd" -0.60851009125
"5959" 19 "WALKING" "tBodyGyroMagstd" -0.0218463165461538
"5960" 20 "WALKING" "tBodyGyroMagstd" -0.0367853189588235
"5961" 21 "WALKING" "tBodyGyroMagstd" -0.408304434423077
"5962" 22 "WALKING" "tBodyGyroMagstd" -0.390775683913043
"5963" 23 "WALKING" "tBodyGyroMagstd" 0.163346451623729
"5964" 24 "WALKING" "tBodyGyroMagstd" -0.563863212586207
"5965" 25 "WALKING" "tBodyGyroMagstd" -0.489809386081081
"5966" 26 "WALKING" "tBodyGyroMagstd" -0.538329286101695
"5967" 27 "WALKING" "tBodyGyroMagstd" -0.482452355789474
"5968" 28 "WALKING" "tBodyGyroMagstd" -0.460511661296296
"5969" 29 "WALKING" "tBodyGyroMagstd" -0.358814096603774
"5970" 30 "WALKING" "tBodyGyroMagstd" -0.266845731292308
"5971" 1 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.14861931805283
"5972" 2 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.377532167604167
"5973" 3 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.408886653186441
"5974" 4 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.510974134423077
"5975" 5 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.354687870212766
"5976" 6 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.199893710196078
"5977" 7 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.418144852156863
"5978" 8 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.109327923829268
"5979" 9 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.425839761428571
"5980" 10 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.113062673542979
"5981" 11 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.377909862407407
"5982" 12 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.525686949063462
"5983" 13 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.415658606181818
"5984" 14 "WALKING_UPSTAIRS" "tBodyGyroMagstd" 0.299975979851852
"5985" 15 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.288429008639583
"5986" 16 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.518189646470588
"5987" 17 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.440837260125
"5988" 18 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.528058134137931
"5989" 19 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.26440144275
"5990" 20 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.253929985803922
"5991" 21 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.420236002514894
"5992" 22 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.2025581772
"5993" 23 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.366732989313725
"5994" 24 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.503929060169492
"5995" 25 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.387754116158462
"5996" 26 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.514032410181818
"5997" 27 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.501775426447059
"5998" 28 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.476923344705882
"5999" 29 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.0800476153673469
"6000" 30 "WALKING_UPSTAIRS" "tBodyGyroMagstd" -0.169293534323077
"6001" 1 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.225724368061224
"6002" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.274844110531915
"6003" 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.245794699346939
"6004" 4 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.3805726254
"6005" 5 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.360678305253192
"6006" 6 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.0426276750979167
"6007" 7 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.259751603446809
"6008" 8 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.0466291872078947
"6009" 9 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.322331464761905
"6010" 10 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.280382850552632
"6011" 11 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.339349828493478
"6012" 12 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.32045862629
"6013" 13 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.236762631468085
"6014" 14 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.0665144570666667
"6015" 15 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.284249712071429
"6016" 16 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.422315316808511
"6017" 17 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.352687281086957
"6018" 18 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.507995478327273
"6019" 19 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" 0.237821231894872
"6020" 20 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.0305762438706667
"6021" 21 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.388420328666667
"6022" 22 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.263921983758333
"6023" 23 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" 0.0539972903222222
"6024" 24 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.3636948774
"6025" 25 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.38216092137931
"6026" 26 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.296158291686
"6027" 27 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.307952089840909
"6028" 28 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.22448414468913
"6029" 29 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.26740979843125
"6030" 30 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.208267542032258
"6031" 1 "SITTING" "tBodyGyroMagstd" -0.934531840425532
"6032" 2 "SITTING" "tBodyGyroMagstd" -0.961313624130435
"6033" 3 "SITTING" "tBodyGyroMagstd" -0.925518103807692
"6034" 4 "SITTING" "tBodyGyroMagstd" -0.928898293
"6035" 5 "SITTING" "tBodyGyroMagstd" -0.931414810454545
"6036" 6 "SITTING" "tBodyGyroMagstd" -0.921259472727273
"6037" 7 "SITTING" "tBodyGyroMagstd" -0.898063314375
"6038" 8 "SITTING" "tBodyGyroMagstd" -0.953001632173913
"6039" 9 "SITTING" "tBodyGyroMagstd" -0.9066063206
"6040" 10 "SITTING" "tBodyGyroMagstd" -0.963064577592593
"6041" 11 "SITTING" "tBodyGyroMagstd" -0.959964488301887
"6042" 12 "SITTING" "tBodyGyroMagstd" -0.946769241568627
"6043" 13 "SITTING" "tBodyGyroMagstd" -0.963940591428571
"6044" 14 "SITTING" "tBodyGyroMagstd" -0.947081158333333
"6045" 15 "SITTING" "tBodyGyroMagstd" -0.963475074915254
"6046" 16 "SITTING" "tBodyGyroMagstd" -0.937942404637681
"6047" 17 "SITTING" "tBodyGyroMagstd" -0.97541025484375
"6048" 18 "SITTING" "tBodyGyroMagstd" -0.981372675614035
"6049" 19 "SITTING" "tBodyGyroMagstd" -0.950491807945205
"6050" 20 "SITTING" "tBodyGyroMagstd" -0.941069909848485
"6051" 21 "SITTING" "tBodyGyroMagstd" -0.971225061647059
"6052" 22 "SITTING" "tBodyGyroMagstd" -0.933268487096774
"6053" 23 "SITTING" "tBodyGyroMagstd" -0.937006097352941
"6054" 24 "SITTING" "tBodyGyroMagstd" -0.969257162647059
"6055" 25 "SITTING" "tBodyGyroMagstd" -0.970639125692308
"6056" 26 "SITTING" "tBodyGyroMagstd" -0.964742022307692
"6057" 27 "SITTING" "tBodyGyroMagstd" -0.970782132714286
"6058" 28 "SITTING" "tBodyGyroMagstd" -0.951065984027778
"6059" 29 "SITTING" "tBodyGyroMagstd" -0.971578024666667
"6060" 30 "SITTING" "tBodyGyroMagstd" -0.960641288225806
"6061" 1 "STANDING" "tBodyGyroMagstd" -0.978690028679245
"6062" 2 "STANDING" "tBodyGyroMagstd" -0.95394338037037
"6063" 3 "STANDING" "tBodyGyroMagstd" -0.88212522147541
"6064" 4 "STANDING" "tBodyGyroMagstd" -0.885144317678571
"6065" 5 "STANDING" "tBodyGyroMagstd" -0.867041711785714
"6066" 6 "STANDING" "tBodyGyroMagstd" -0.915891572982456
"6067" 7 "STANDING" "tBodyGyroMagstd" -0.918438958867924
"6068" 8 "STANDING" "tBodyGyroMagstd" -0.95322478962963
"6069" 9 "STANDING" "tBodyGyroMagstd" -0.908291403111111
"6070" 10 "STANDING" "tBodyGyroMagstd" -0.920486810227273
"6071" 11 "STANDING" "tBodyGyroMagstd" -0.977071437446808
"6072" 12 "STANDING" "tBodyGyroMagstd" -0.852271618032787
"6073" 13 "STANDING" "tBodyGyroMagstd" -0.944980198421053
"6074" 14 "STANDING" "tBodyGyroMagstd" -0.931426203833333
"6075" 15 "STANDING" "tBodyGyroMagstd" -0.931286778679245
"6076" 16 "STANDING" "tBodyGyroMagstd" -0.964105768461539
"6077" 17 "STANDING" "tBodyGyroMagstd" -0.977680837435897
"6078" 18 "STANDING" "tBodyGyroMagstd" -0.959797118082192
"6079" 19 "STANDING" "tBodyGyroMagstd" -0.937951031506849
"6080" 20 "STANDING" "tBodyGyroMagstd" -0.843683410273973
"6081" 21 "STANDING" "tBodyGyroMagstd" -0.945614401797753
"6082" 22 "STANDING" "tBodyGyroMagstd" -0.900776555555556
"6083" 23 "STANDING" "tBodyGyroMagstd" -0.923796565588235
"6084" 24 "STANDING" "tBodyGyroMagstd" -0.95310477884058
"6085" 25 "STANDING" "tBodyGyroMagstd" -0.959884274324324
"6086" 26 "STANDING" "tBodyGyroMagstd" -0.962653585540541
"6087" 27 "STANDING" "tBodyGyroMagstd" -0.965693334
"6088" 28 "STANDING" "tBodyGyroMagstd" -0.876917545696203
"6089" 29 "STANDING" "tBodyGyroMagstd" -0.975358665384615
"6090" 30 "STANDING" "tBodyGyroMagstd" -0.887247636779661
"6091" 1 "LAYING" "tBodyGyroMagstd" -0.81901016976
"6092" 2 "LAYING" "tBodyGyroMagstd" -0.961164053958333
"6093" 3 "LAYING" "tBodyGyroMagstd" -0.954275110967742
"6094" 4 "LAYING" "tBodyGyroMagstd" -0.947031781666667
"6095" 5 "LAYING" "tBodyGyroMagstd" -0.958287921923077
"6096" 6 "LAYING" "tBodyGyroMagstd" -0.920914497017544
"6097" 7 "LAYING" "tBodyGyroMagstd" -0.918662459038462
"6098" 8 "LAYING" "tBodyGyroMagstd" -0.932470764444444
"6099" 9 "LAYING" "tBodyGyroMagstd" -0.8985578738
"6100" 10 "LAYING" "tBodyGyroMagstd" -0.927471165517241
"6101" 11 "LAYING" "tBodyGyroMagstd" -0.954713182807018
"6102" 12 "LAYING" "tBodyGyroMagstd" -0.935725715833333
"6103" 13 "LAYING" "tBodyGyroMagstd" -0.944687480967742
"6104" 14 "LAYING" "tBodyGyroMagstd" -0.913433185882353
"6105" 15 "LAYING" "tBodyGyroMagstd" -0.924043007638889
"6106" 16 "LAYING" "tBodyGyroMagstd" -0.959020036285714
"6107" 17 "LAYING" "tBodyGyroMagstd" -0.959325498732394
"6108" 18 "LAYING" "tBodyGyroMagstd" -0.980560877846154
"6109" 19 "LAYING" "tBodyGyroMagstd" -0.955906646506024
"6110" 20 "LAYING" "tBodyGyroMagstd" -0.962153597941176
"6111" 21 "LAYING" "tBodyGyroMagstd" -0.949289148
"6112" 22 "LAYING" "tBodyGyroMagstd" -0.923911565972222
"6113" 23 "LAYING" "tBodyGyroMagstd" -0.957227585972222
"6114" 24 "LAYING" "tBodyGyroMagstd" -0.957829934722222
"6115" 25 "LAYING" "tBodyGyroMagstd" -0.856017369726027
"6116" 26 "LAYING" "tBodyGyroMagstd" -0.965676821973684
"6117" 27 "LAYING" "tBodyGyroMagstd" -0.971915732837838
"6118" 28 "LAYING" "tBodyGyroMagstd" -0.928940913375
"6119" 29 "LAYING" "tBodyGyroMagstd" -0.977040093043478
"6120" 30 "LAYING" "tBodyGyroMagstd" -0.951264441
"6121" 1 "WALKING" "tBodyGyroJerkMagstd" -0.325324878894737
"6122" 2 "WALKING" "tBodyGyroJerkMagstd" -0.557798151355932
"6123" 3 "WALKING" "tBodyGyroJerkMagstd" -0.567371560862069
"6124" 4 "WALKING" "tBodyGyroJerkMagstd" -0.7301463685
"6125" 5 "WALKING" "tBodyGyroJerkMagstd" -0.48919974625
"6126" 6 "WALKING" "tBodyGyroJerkMagstd" -0.364708342315789
"6127" 7 "WALKING" "tBodyGyroJerkMagstd" -0.0953401161070176
"6128" 8 "WALKING" "tBodyGyroJerkMagstd" -0.502957255416667
"6129" 9 "WALKING" "tBodyGyroJerkMagstd" -0.599866472692308
"6130" 10 "WALKING" "tBodyGyroJerkMagstd" -0.501027916603774
"6131" 11 "WALKING" "tBodyGyroJerkMagstd" -0.753671416101695
"6132" 12 "WALKING" "tBodyGyroJerkMagstd" -0.5488904506
"6133" 13 "WALKING" "tBodyGyroJerkMagstd" -0.322118379807018
"6134" 14 "WALKING" "tBodyGyroJerkMagstd" -0.606103313898305
"6135" 15 "WALKING" "tBodyGyroJerkMagstd" -0.63778595537037
"6136" 16 "WALKING" "tBodyGyroJerkMagstd" -0.722808438431373
"6137" 17 "WALKING" "tBodyGyroJerkMagstd" -0.53970849147541
"6138" 18 "WALKING" "tBodyGyroJerkMagstd" -0.726591779107143
"6139" 19 "WALKING" "tBodyGyroJerkMagstd" -0.271487480103846
"6140" 20 "WALKING" "tBodyGyroJerkMagstd" -0.149864146847059
"6141" 21 "WALKING" "tBodyGyroJerkMagstd" -0.450369988846154
"6142" 22 "WALKING" "tBodyGyroJerkMagstd" -0.503106312391304
"6143" 23 "WALKING" "tBodyGyroJerkMagstd" 0.250173204117966
"6144" 24 "WALKING" "tBodyGyroJerkMagstd" -0.556022765862069
"6145" 25 "WALKING" "tBodyGyroJerkMagstd" -0.757032544864865
"6146" 26 "WALKING" "tBodyGyroJerkMagstd" -0.603468672372881
"6147" 27 "WALKING" "tBodyGyroJerkMagstd" -0.618718628596491
"6148" 28 "WALKING" "tBodyGyroJerkMagstd" -0.579861194259259
"6149" 29 "WALKING" "tBodyGyroJerkMagstd" -0.612222937169811
"6150" 30 "WALKING" "tBodyGyroJerkMagstd" -0.546977272307692
"6151" 1 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.648553044339623
"6152" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.597291719166667
"6153" 3 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.718028040338983
"6154" 4 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.755270457692308
"6155" 5 "WALKING_UPSTAIRS" "tBodyGyroJerkMagstd" -0.557988065531915
